Category,Description,Region_Index,Value,Brain_Region,ggseg,Hemisphere,Base_Region
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",9,4.414098,ctx-lh-lateraloccipital,ctx-lh-lateraloccipital,Left,lateraloccipital
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",10,6.0067844,ctx-lh-lateralorbitofrontal,ctx-lh-lateralorbitofrontal,Left,lateralorbitofrontal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",11,5.627022,ctx-lh-lingual,ctx-lh-lingual,Left,lingual
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",12,6.107959,ctx-lh-medialorbitofrontal,ctx-lh-medialorbitofrontal,Left,medialorbitofrontal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",13,4.130875,ctx-lh-middletemporal,ctx-lh-middletemporal,Left,middletemporal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",14,6.05622,ctx-lh-parahippocampal,ctx-lh-parahippocampal,Left,parahippocampal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",15,5.286225,ctx-lh-paracentral,ctx-lh-paracentral,Left,paracentral
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",16,5.118871,ctx-lh-parsopercularis,ctx-lh-parsopercularis,Left,parsopercularis
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",17,4.2082148,ctx-lh-parsorbitalis,ctx-lh-parsorbitalis,Left,parsorbitalis
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",18,5.148248,ctx-lh-parstriangularis,ctx-lh-parstriangularis,Left,parstriangularis
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",19,6.3340235,ctx-lh-pericalcarine,ctx-lh-pericalcarine,Left,pericalcarine
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",20,4.8932424,ctx-lh-postcentral,ctx-lh-postcentral,Left,postcentral
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",21,6.266891,ctx-lh-posteriorcingulate,ctx-lh-posteriorcingulate,Left,posteriorcingulate
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",22,4.281666,ctx-lh-precentral,ctx-lh-precentral,Left,precentral
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",23,4.6014867,ctx-lh-precuneus,ctx-lh-precuneus,Left,precuneus
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",24,7.0595336,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralanteriorcingulate,Left,rostralanteriorcingulate
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",25,4.30833,ctx-lh-rostralmiddlefrontal,ctx-lh-rostralmiddlefrontal,Left,rostralmiddlefrontal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",26,4.043688,ctx-lh-superiorfrontal,ctx-lh-superiorfrontal,Left,superiorfrontal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",27,3.5978904,ctx-lh-superiorparietal,ctx-lh-superiorparietal,Left,superiorparietal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",28,6.121641,ctx-lh-superiortemporal,ctx-lh-superiortemporal,Left,superiortemporal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",29,4.390488,ctx-lh-supramarginal,ctx-lh-supramarginal,Left,supramarginal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",30,4.2132177,ctx-lh-frontalpole,ctx-lh-frontalpole,Left,frontalpole
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",31,8.2029705,ctx-lh-temporalpole,ctx-lh-temporalpole,Left,temporalpole
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",32,7.8149405,ctx-lh-transversetemporal,ctx-lh-transversetemporal,Left,transversetemporal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",33,9.348458,ctx-lh-insula,ctx-lh-insula,Left,insula
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",34,4.6931033,ctx-rh-bankssts,ctx-rh-bankssts,Right,bankssts
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",35,6.629131,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalanteriorcingulate,Right,caudalanteriorcingulate
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",36,3.3033397,ctx-rh-caudalmiddlefrontal,ctx-rh-caudalmiddlefrontal,Right,caudalmiddlefrontal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",37,5.8388762,ctx-rh-cuneus,ctx-rh-cuneus,Right,cuneus
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",38,8.815181,ctx-rh-entorhinal,ctx-rh-entorhinal,Right,entorhinal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",39,5.139607,ctx-rh-fusiform,ctx-rh-fusiform,Right,fusiform
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",40,3.531286,ctx-rh-inferiorparietal,ctx-rh-inferiorparietal,Right,inferiorparietal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",41,3.9295368,ctx-rh-inferiortemporal,ctx-rh-inferiortemporal,Right,inferiortemporal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",42,4.9917903,ctx-rh-isthmuscingulate,ctx-rh-isthmuscingulate,Right,isthmuscingulate
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",43,4.112761,ctx-rh-lateraloccipital,ctx-rh-lateraloccipital,Right,lateraloccipital
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",44,5.803197,ctx-rh-lateralorbitofrontal,ctx-rh-lateralorbitofrontal,Right,lateralorbitofrontal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",45,5.574009,ctx-rh-lingual,ctx-rh-lingual,Right,lingual
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",46,5.4414654,ctx-rh-medialorbitofrontal,ctx-rh-medialorbitofrontal,Right,medialorbitofrontal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",47,4.1250925,ctx-rh-middletemporal,ctx-rh-middletemporal,Right,middletemporal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",48,6.3317537,ctx-rh-parahippocampal,ctx-rh-parahippocampal,Right,parahippocampal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",49,5.43043,ctx-rh-paracentral,ctx-rh-paracentral,Right,paracentral
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",50,4.5609674,ctx-rh-parsopercularis,ctx-rh-parsopercularis,Right,parsopercularis
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",51,4.1878743,ctx-rh-parsorbitalis,ctx-rh-parsorbitalis,Right,parsorbitalis
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",52,4.650128,ctx-rh-parstriangularis,ctx-rh-parstriangularis,Right,parstriangularis
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",53,6.2116885,ctx-rh-pericalcarine,ctx-rh-pericalcarine,Right,pericalcarine
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",54,4.571138,ctx-rh-postcentral,ctx-rh-postcentral,Right,postcentral
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",55,6.3390865,ctx-rh-posteriorcingulate,ctx-rh-posteriorcingulate,Right,posteriorcingulate
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",56,3.9436843,ctx-rh-precentral,ctx-rh-precentral,Right,precentral
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",57,4.654712,ctx-rh-precuneus,ctx-rh-precuneus,Right,precuneus
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",58,6.9405274,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralanteriorcingulate,Right,rostralanteriorcingulate
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",59,3.9269197,ctx-rh-rostralmiddlefrontal,ctx-rh-rostralmiddlefrontal,Right,rostralmiddlefrontal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",60,3.8182054,ctx-rh-superiorfrontal,ctx-rh-superiorfrontal,Right,superiorfrontal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",61,3.4257934,ctx-rh-superiorparietal,ctx-rh-superiorparietal,Right,superiorparietal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",62,6.0136485,ctx-rh-superiortemporal,ctx-rh-superiortemporal,Right,superiortemporal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",63,4.2141924,ctx-rh-supramarginal,ctx-rh-supramarginal,Right,supramarginal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",64,4.0302763,ctx-rh-frontalpole,ctx-rh-frontalpole,Right,frontalpole
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",65,8.621255,ctx-rh-temporalpole,ctx-rh-temporalpole,Right,temporalpole
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",66,7.395446,ctx-rh-transversetemporal,ctx-rh-transversetemporal,Right,transversetemporal
Neurotransmitter receptors and transporters,"Serotonin, 5-HTT",67,8.907318,ctx-rh-insula,ctx-rh-insula,Right,insula
Neurotransmitter receptors and transporters,"Histamine, H3",0,14.698723,ctx-lh-bankssts,ctx-lh-bankssts,Left,bankssts
Neurotransmitter receptors and transporters,"Histamine, H3",1,22.650526,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalanteriorcingulate,Left,caudalanteriorcingulate
Neurotransmitter receptors and transporters,"Histamine, H3",2,17.178995,ctx-lh-caudalmiddlefrontal,ctx-lh-caudalmiddlefrontal,Left,caudalmiddlefrontal
Neurotransmitter receptors and transporters,"Histamine, H3",3,16.510818,ctx-lh-cuneus,ctx-lh-cuneus,Left,cuneus
Neurotransmitter receptors and transporters,"Histamine, H3",4,16.939102,ctx-lh-entorhinal,ctx-lh-entorhinal,Left,entorhinal
Neurotransmitter receptors and transporters,"Histamine, H3",5,15.373866,ctx-lh-fusiform,ctx-lh-fusiform,Left,fusiform
Neurotransmitter receptors and transporters,"Histamine, H3",6,16.343689,ctx-lh-inferiorparietal,ctx-lh-inferiorparietal,Left,inferiorparietal
Neurotransmitter receptors and transporters,"Histamine, H3",7,14.005423,ctx-lh-inferiortemporal,ctx-lh-inferiortemporal,Left,inferiortemporal
Neurotransmitter receptors and transporters,"Histamine, H3",8,13.49864,ctx-lh-isthmuscingulate,ctx-lh-isthmuscingulate,Left,isthmuscingulate
Neurotransmitter receptors and transporters,"Histamine, H3",9,14.726001,ctx-lh-lateraloccipital,ctx-lh-lateraloccipital,Left,lateraloccipital
Neurotransmitter receptors and transporters,"Histamine, H3",10,18.53302,ctx-lh-lateralorbitofrontal,ctx-lh-lateralorbitofrontal,Left,lateralorbitofrontal
Neurotransmitter receptors and transporters,"Histamine, H3",11,14.054634,ctx-lh-lingual,ctx-lh-lingual,Left,lingual
Neurotransmitter receptors and transporters,"Histamine, H3",12,24.406044,ctx-lh-medialorbitofrontal,ctx-lh-medialorbitofrontal,Left,medialorbitofrontal
Neurotransmitter receptors and transporters,"Histamine, H3",13,15.169239,ctx-lh-middletemporal,ctx-lh-middletemporal,Left,middletemporal
Neurotransmitter receptors and transporters,"Histamine, H3",14,15.586989,ctx-lh-parahippocampal,ctx-lh-parahippocampal,Left,parahippocampal
Neurotransmitter receptors and transporters,"Histamine, H3",15,20.062775,ctx-lh-paracentral,ctx-lh-paracentral,Left,paracentral
Neurotransmitter receptors and transporters,"Histamine, H3",16,18.281658,ctx-lh-parsopercularis,ctx-lh-parsopercularis,Left,parsopercularis
Neurotransmitter receptors and transporters,"Histamine, H3",17,18.34981,ctx-lh-parsorbitalis,ctx-lh-parsorbitalis,Left,parsorbitalis
Neurotransmitter receptors and transporters,"Histamine, H3",18,16.33648,ctx-lh-parstriangularis,ctx-lh-parstriangularis,Left,parstriangularis
Neurotransmitter receptors and transporters,"Histamine, H3",19,15.78871,ctx-lh-pericalcarine,ctx-lh-pericalcarine,Left,pericalcarine
Neurotransmitter receptors and transporters,"Histamine, H3",20,16.595093,ctx-lh-postcentral,ctx-lh-postcentral,Left,postcentral
Neurotransmitter receptors and transporters,"Histamine, H3",21,18.324564,ctx-lh-posteriorcingulate,ctx-lh-posteriorcingulate,Left,posteriorcingulate
Neurotransmitter receptors and transporters,"Histamine, H3",22,16.960968,ctx-lh-precentral,ctx-lh-precentral,Left,precentral
Neurotransmitter receptors and transporters,"Histamine, H3",23,18.810532,ctx-lh-precuneus,ctx-lh-precuneus,Left,precuneus
Neurotransmitter receptors and transporters,"Histamine, H3",24,26.392975,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralanteriorcingulate,Left,rostralanteriorcingulate
Neurotransmitter receptors and transporters,"Histamine, H3",25,17.552814,ctx-lh-rostralmiddlefrontal,ctx-lh-rostralmiddlefrontal,Left,rostralmiddlefrontal
Neurotransmitter receptors and transporters,"Histamine, H3",26,21.687618,ctx-lh-superiorfrontal,ctx-lh-superiorfrontal,Left,superiorfrontal
Neurotransmitter receptors and transporters,"Histamine, H3",27,15.556802,ctx-lh-superiorparietal,ctx-lh-superiorparietal,Left,superiorparietal
Neurotransmitter receptors and transporters,"Histamine, H3",28,17.727657,ctx-lh-superiortemporal,ctx-lh-superiortemporal,Left,superiortemporal
Neurotransmitter receptors and transporters,"Histamine, H3",29,17.13547,ctx-lh-supramarginal,ctx-lh-supramarginal,Left,supramarginal
Neurotransmitter receptors and transporters,"Histamine, H3",30,18.830069,ctx-lh-frontalpole,ctx-lh-frontalpole,Left,frontalpole
Neurotransmitter receptors and transporters,"Histamine, H3",31,15.1324,ctx-lh-temporalpole,ctx-lh-temporalpole,Left,temporalpole
Neurotransmitter receptors and transporters,"Histamine, H3",32,19.63143,ctx-lh-transversetemporal,ctx-lh-transversetemporal,Left,transversetemporal
Neurotransmitter receptors and transporters,"Histamine, H3",33,21.413195,ctx-lh-insula,ctx-lh-insula,Left,insula
Neurotransmitter receptors and transporters,"Histamine, H3",34,13.44142,ctx-rh-bankssts,ctx-rh-bankssts,Right,bankssts
Neurotransmitter receptors and transporters,"Histamine, H3",35,24.2675,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalanteriorcingulate,Right,caudalanteriorcingulate
Neurotransmitter receptors and transporters,"Histamine, H3",36,18.58724,ctx-rh-caudalmiddlefrontal,ctx-rh-caudalmiddlefrontal,Right,caudalmiddlefrontal
Neurotransmitter receptors and transporters,"Histamine, H3",37,16.502436,ctx-rh-cuneus,ctx-rh-cuneus,Right,cuneus
Neurotransmitter receptors and transporters,"Histamine, H3",38,16.269617,ctx-rh-entorhinal,ctx-rh-entorhinal,Right,entorhinal
Neurotransmitter receptors and transporters,"Histamine, H3",39,15.345637,ctx-rh-fusiform,ctx-rh-fusiform,Right,fusiform
Neurotransmitter receptors and transporters,"Histamine, H3",40,16.743633,ctx-rh-inferiorparietal,ctx-rh-inferiorparietal,Right,inferiorparietal
Neurotransmitter receptors and transporters,"Histamine, H3",41,14.651875,ctx-rh-inferiortemporal,ctx-rh-inferiortemporal,Right,inferiortemporal
Neurotransmitter receptors and transporters,"Histamine, H3",42,13.167294,ctx-rh-isthmuscingulate,ctx-rh-isthmuscingulate,Right,isthmuscingulate
Neurotransmitter receptors and transporters,"Histamine, H3",43,14.827668,ctx-rh-lateraloccipital,ctx-rh-lateraloccipital,Right,lateraloccipital
Neurotransmitter receptors and transporters,"Histamine, H3",44,20.369947,ctx-rh-lateralorbitofrontal,ctx-rh-lateralorbitofrontal,Right,lateralorbitofrontal
Neurotransmitter receptors and transporters,"Histamine, H3",45,14.75732,ctx-rh-lingual,ctx-rh-lingual,Right,lingual
Neurotransmitter receptors and transporters,"Histamine, H3",46,23.300293,ctx-rh-medialorbitofrontal,ctx-rh-medialorbitofrontal,Right,medialorbitofrontal
Neurotransmitter receptors and transporters,"Histamine, H3",47,16.08621,ctx-rh-middletemporal,ctx-rh-middletemporal,Right,middletemporal
Neurotransmitter receptors and transporters,"Histamine, H3",48,16.745935,ctx-rh-parahippocampal,ctx-rh-parahippocampal,Right,parahippocampal
Neurotransmitter receptors and transporters,"Histamine, H3",49,18.930521,ctx-rh-paracentral,ctx-rh-paracentral,Right,paracentral
Neurotransmitter receptors and transporters,"Histamine, H3",50,20.293547,ctx-rh-parsopercularis,ctx-rh-parsopercularis,Right,parsopercularis
Neurotransmitter receptors and transporters,"Histamine, H3",51,19.615726,ctx-rh-parsorbitalis,ctx-rh-parsorbitalis,Right,parsorbitalis
Neurotransmitter receptors and transporters,"Histamine, H3",52,19.402962,ctx-rh-parstriangularis,ctx-rh-parstriangularis,Right,parstriangularis
Neurotransmitter receptors and transporters,"Histamine, H3",53,16.180813,ctx-rh-pericalcarine,ctx-rh-pericalcarine,Right,pericalcarine
Neurotransmitter receptors and transporters,"Histamine, H3",54,17.532852,ctx-rh-postcentral,ctx-rh-postcentral,Right,postcentral
Neurotransmitter receptors and transporters,"Histamine, H3",55,17.22536,ctx-rh-posteriorcingulate,ctx-rh-posteriorcingulate,Right,posteriorcingulate
Neurotransmitter receptors and transporters,"Histamine, H3",56,17.733137,ctx-rh-precentral,ctx-rh-precentral,Right,precentral
Neurotransmitter receptors and transporters,"Histamine, H3",57,17.62929,ctx-rh-precuneus,ctx-rh-precuneus,Right,precuneus
Neurotransmitter receptors and transporters,"Histamine, H3",58,27.896057,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralanteriorcingulate,Right,rostralanteriorcingulate
Neurotransmitter receptors and transporters,"Histamine, H3",59,20.28949,ctx-rh-rostralmiddlefrontal,ctx-rh-rostralmiddlefrontal,Right,rostralmiddlefrontal
Neurotransmitter receptors and transporters,"Histamine, H3",60,21.48052,ctx-rh-superiorfrontal,ctx-rh-superiorfrontal,Right,superiorfrontal
Neurotransmitter receptors and transporters,"Histamine, H3",61,15.616505,ctx-rh-superiorparietal,ctx-rh-superiorparietal,Right,superiorparietal
Neurotransmitter receptors and transporters,"Histamine, H3",62,18.552168,ctx-rh-superiortemporal,ctx-rh-superiortemporal,Right,superiortemporal
Neurotransmitter receptors and transporters,"Histamine, H3",63,17.106577,ctx-rh-supramarginal,ctx-rh-supramarginal,Right,supramarginal
Neurotransmitter receptors and transporters,"Histamine, H3",64,17.989113,ctx-rh-frontalpole,ctx-rh-frontalpole,Right,frontalpole
Neurotransmitter receptors and transporters,"Histamine, H3",65,16.162266,ctx-rh-temporalpole,ctx-rh-temporalpole,Right,temporalpole
Neurotransmitter receptors and transporters,"Histamine, H3",66,21.198868,ctx-rh-transversetemporal,ctx-rh-transversetemporal,Right,transversetemporal
Neurotransmitter receptors and transporters,"Histamine, H3",67,23.508516,ctx-rh-insula,ctx-rh-insula,Right,insula
Neurotransmitter receptors and transporters,"Dopamine, D1",0,14.404938,ctx-lh-bankssts,ctx-lh-bankssts,Left,bankssts
Neurotransmitter receptors and transporters,"Dopamine, D1",1,16.87681,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalanteriorcingulate,Left,caudalanteriorcingulate
Neurotransmitter receptors and transporters,"Dopamine, D1",2,12.397001,ctx-lh-caudalmiddlefrontal,ctx-lh-caudalmiddlefrontal,Left,caudalmiddlefrontal
Neurotransmitter receptors and transporters,"Dopamine, D1",3,15.167956,ctx-lh-cuneus,ctx-lh-cuneus,Left,cuneus
Neurotransmitter receptors and transporters,"Dopamine, D1",4,9.576975,ctx-lh-entorhinal,ctx-lh-entorhinal,Left,entorhinal
Neurotransmitter receptors and transporters,"Dopamine, D1",5,17.01242,ctx-lh-fusiform,ctx-lh-fusiform,Left,fusiform
Neurotransmitter receptors and transporters,"Dopamine, D1",6,13.685216,ctx-lh-inferiorparietal,ctx-lh-inferiorparietal,Left,inferiorparietal
Neurotransmitter receptors and transporters,"Dopamine, D1",7,15.793392,ctx-lh-inferiortemporal,ctx-lh-inferiortemporal,Left,inferiortemporal
Neurotransmitter receptors and transporters,"Dopamine, D1",8,15.074084,ctx-lh-isthmuscingulate,ctx-lh-isthmuscingulate,Left,isthmuscingulate
Neurotransmitter receptors and transporters,"Dopamine, D1",9,10.591122,ctx-lh-lateraloccipital,ctx-lh-lateraloccipital,Left,lateraloccipital
Neurotransmitter receptors and transporters,"Dopamine, D1",10,18.18396,ctx-lh-lateralorbitofrontal,ctx-lh-lateralorbitofrontal,Left,lateralorbitofrontal
Neurotransmitter receptors and transporters,"Dopamine, D1",11,17.03331,ctx-lh-lingual,ctx-lh-lingual,Left,lingual
Neurotransmitter receptors and transporters,"Dopamine, D1",12,22.737045,ctx-lh-medialorbitofrontal,ctx-lh-medialorbitofrontal,Left,medialorbitofrontal
Neurotransmitter receptors and transporters,"Dopamine, D1",13,15.821106,ctx-lh-middletemporal,ctx-lh-middletemporal,Left,middletemporal
Neurotransmitter receptors and transporters,"Dopamine, D1",14,11.735494,ctx-lh-parahippocampal,ctx-lh-parahippocampal,Left,parahippocampal
Neurotransmitter receptors and transporters,"Dopamine, D1",15,11.532313,ctx-lh-paracentral,ctx-lh-paracentral,Left,paracentral
Neurotransmitter receptors and transporters,"Dopamine, D1",16,15.759187,ctx-lh-parsopercularis,ctx-lh-parsopercularis,Left,parsopercularis
Neurotransmitter receptors and transporters,"Dopamine, D1",17,16.261433,ctx-lh-parsorbitalis,ctx-lh-parsorbitalis,Left,parsorbitalis
Neurotransmitter receptors and transporters,"Dopamine, D1",18,14.162664,ctx-lh-parstriangularis,ctx-lh-parstriangularis,Left,parstriangularis
Neurotransmitter receptors and transporters,"Dopamine, D1",19,16.028414,ctx-lh-pericalcarine,ctx-lh-pericalcarine,Left,pericalcarine
Neurotransmitter receptors and transporters,"Dopamine, D1",20,8.588088,ctx-lh-postcentral,ctx-lh-postcentral,Left,postcentral
Neurotransmitter receptors and transporters,"Dopamine, D1",21,17.04935,ctx-lh-posteriorcingulate,ctx-lh-posteriorcingulate,Left,posteriorcingulate
Neurotransmitter receptors and transporters,"Dopamine, D1",22,9.524451,ctx-lh-precentral,ctx-lh-precentral,Left,precentral
Neurotransmitter receptors and transporters,"Dopamine, D1",23,17.3482,ctx-lh-precuneus,ctx-lh-precuneus,Left,precuneus
Neurotransmitter receptors and transporters,"Dopamine, D1",24,20.776371,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralanteriorcingulate,Left,rostralanteriorcingulate
Neurotransmitter receptors and transporters,"Dopamine, D1",25,16.092323,ctx-lh-rostralmiddlefrontal,ctx-lh-rostralmiddlefrontal,Left,rostralmiddlefrontal
Neurotransmitter receptors and transporters,"Dopamine, D1",26,12.995504,ctx-lh-superiorfrontal,ctx-lh-superiorfrontal,Left,superiorfrontal
Neurotransmitter receptors and transporters,"Dopamine, D1",27,11.130133,ctx-lh-superiorparietal,ctx-lh-superiorparietal,Left,superiorparietal
Neurotransmitter receptors and transporters,"Dopamine, D1",28,13.404903,ctx-lh-superiortemporal,ctx-lh-superiortemporal,Left,superiortemporal
Neurotransmitter receptors and transporters,"Dopamine, D1",29,13.660547,ctx-lh-supramarginal,ctx-lh-supramarginal,Left,supramarginal
Neurotransmitter receptors and transporters,"Dopamine, D1",30,12.889554,ctx-lh-frontalpole,ctx-lh-frontalpole,Left,frontalpole
Neurotransmitter receptors and transporters,"Dopamine, D1",31,13.632951,ctx-lh-temporalpole,ctx-lh-temporalpole,Left,temporalpole
Neurotransmitter receptors and transporters,"Dopamine, D1",32,18.025015,ctx-lh-transversetemporal,ctx-lh-transversetemporal,Left,transversetemporal
Neurotransmitter receptors and transporters,"Dopamine, D1",33,20.296616,ctx-lh-insula,ctx-lh-insula,Left,insula
Neurotransmitter receptors and transporters,"Dopamine, D1",34,19.835396,ctx-rh-bankssts,ctx-rh-bankssts,Right,bankssts
Neurotransmitter receptors and transporters,"Dopamine, D1",35,16.926676,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalanteriorcingulate,Right,caudalanteriorcingulate
Neurotransmitter receptors and transporters,"Dopamine, D1",36,14.049197,ctx-rh-caudalmiddlefrontal,ctx-rh-caudalmiddlefrontal,Right,caudalmiddlefrontal
Neurotransmitter receptors and transporters,"Dopamine, D1",37,14.831258,ctx-rh-cuneus,ctx-rh-cuneus,Right,cuneus
Neurotransmitter receptors and transporters,"Dopamine, D1",38,9.398477,ctx-rh-entorhinal,ctx-rh-entorhinal,Right,entorhinal
Neurotransmitter receptors and transporters,"Dopamine, D1",39,17.719805,ctx-rh-fusiform,ctx-rh-fusiform,Right,fusiform
Neurotransmitter receptors and transporters,"Dopamine, D1",40,15.839416,ctx-rh-inferiorparietal,ctx-rh-inferiorparietal,Right,inferiorparietal
Neurotransmitter receptors and transporters,"Dopamine, D1",41,17.367022,ctx-rh-inferiortemporal,ctx-rh-inferiortemporal,Right,inferiortemporal
Neurotransmitter receptors and transporters,"Dopamine, D1",42,15.497983,ctx-rh-isthmuscingulate,ctx-rh-isthmuscingulate,Right,isthmuscingulate
Neurotransmitter receptors and transporters,"Dopamine, D1",43,10.911725,ctx-rh-lateraloccipital,ctx-rh-lateraloccipital,Right,lateraloccipital
Neurotransmitter receptors and transporters,"Dopamine, D1",44,18.713408,ctx-rh-lateralorbitofrontal,ctx-rh-lateralorbitofrontal,Right,lateralorbitofrontal
Neurotransmitter receptors and transporters,"Dopamine, D1",45,15.649075,ctx-rh-lingual,ctx-rh-lingual,Right,lingual
Neurotransmitter receptors and transporters,"Dopamine, D1",46,22.951653,ctx-rh-medialorbitofrontal,ctx-rh-medialorbitofrontal,Right,medialorbitofrontal
Neurotransmitter receptors and transporters,"Dopamine, D1",47,18.412804,ctx-rh-middletemporal,ctx-rh-middletemporal,Right,middletemporal
Neurotransmitter receptors and transporters,"Dopamine, D1",48,12.379195,ctx-rh-parahippocampal,ctx-rh-parahippocampal,Right,parahippocampal
Neurotransmitter receptors and transporters,"Dopamine, D1",49,11.969359,ctx-rh-paracentral,ctx-rh-paracentral,Right,paracentral
Neurotransmitter receptors and transporters,"Dopamine, D1",50,18.2751,ctx-rh-parsopercularis,ctx-rh-parsopercularis,Right,parsopercularis
Neurotransmitter receptors and transporters,"Dopamine, D1",51,16.815638,ctx-rh-parsorbitalis,ctx-rh-parsorbitalis,Right,parsorbitalis
Neurotransmitter receptors and transporters,"Dopamine, D1",52,14.706529,ctx-rh-parstriangularis,ctx-rh-parstriangularis,Right,parstriangularis
Neurotransmitter receptors and transporters,"Dopamine, D1",53,15.399898,ctx-rh-pericalcarine,ctx-rh-pericalcarine,Right,pericalcarine
Neurotransmitter receptors and transporters,"Dopamine, D1",54,10.256818,ctx-rh-postcentral,ctx-rh-postcentral,Right,postcentral
Neurotransmitter receptors and transporters,"Dopamine, D1",55,18.099806,ctx-rh-posteriorcingulate,ctx-rh-posteriorcingulate,Right,posteriorcingulate
Neurotransmitter receptors and transporters,"Dopamine, D1",56,10.939561,ctx-rh-precentral,ctx-rh-precentral,Right,precentral
Neurotransmitter receptors and transporters,"Dopamine, D1",57,16.781342,ctx-rh-precuneus,ctx-rh-precuneus,Right,precuneus
Neurotransmitter receptors and transporters,"Dopamine, D1",58,20.67091,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralanteriorcingulate,Right,rostralanteriorcingulate
Neurotransmitter receptors and transporters,"Dopamine, D1",59,17.422081,ctx-rh-rostralmiddlefrontal,ctx-rh-rostralmiddlefrontal,Right,rostralmiddlefrontal
Neurotransmitter receptors and transporters,"Dopamine, D1",60,13.863921,ctx-rh-superiorfrontal,ctx-rh-superiorfrontal,Right,superiorfrontal
Neurotransmitter receptors and transporters,"Dopamine, D1",61,11.147266,ctx-rh-superiorparietal,ctx-rh-superiorparietal,Right,superiorparietal
Neurotransmitter receptors and transporters,"Dopamine, D1",62,15.864839,ctx-rh-superiortemporal,ctx-rh-superiortemporal,Right,superiortemporal
Neurotransmitter receptors and transporters,"Dopamine, D1",63,16.250217,ctx-rh-supramarginal,ctx-rh-supramarginal,Right,supramarginal
